id,universitySlug,title,type,topic,url,parentUrl,format,status,evidence,publishedDate,lastVerified,publisherUnit,approvalAuthority
semnan-discovery-document-c615cf3b4cdf,semnan,آيين نامه مورخ 89.6.30 PDF,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2020/Feb/06/%D8%A2%D9%8A%D9%8A%D9%86_%D9%86%D8%A7%D9%85%D9%87_%D9%85%D9%88%D8%B1%D8%AE_89_43913.pdf,https://research.semnan.ac.ir/%D9%81%D8%B1%D8%B5%D8%AA-%D9%85%D8%B7%D8%A7%D9%84%D8%B9%D8%A7%D8%AA%DB%8C,,active,verified,,2026-08-12,,
semnan-discovery-document-8c79a7f108e3,semnan,شیوه نامه مو,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2020/Feb/06/%D8%B4%DB%8C%D9%88%D9%87_%D9%86%D8%A7%D9%85%D9%87_%D9%85%D9%88%D8%B1%D8%AE_90_43914.pdf,https://research.semnan.ac.ir/%D9%81%D8%B1%D8%B5%D8%AA-%D9%85%D8%B7%D8%A7%D9%84%D8%B9%D8%A7%D8%AA%DB%8C,,active,verified,,2026-08-12,,
semnan-discovery-document-fed2159ff5f7,semnan,فرمت قرارداد داخلی,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2021/Oct/11/%D9%81%D8%B1%D9%85%D8%AA%20%D9%82%D8%B1%D8%A7%D8%B1%D8%AF%D8%A7%D8%AF%20%D8%AF%D8%A7%D8%AE%D9%84%DB%8C.docx,https://research.semnan.ac.ir/%D9%81%D8%B1%D9%85-%D9%87%D8%A7-%D9%88-%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
semnan-discovery-document-28fc6fccdcd0,semnan,دستورالعمل امتیازدهی به طرح برون دانشگاهی,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2021/Oct/11/%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D8%A7%D9%84%D8%B9%D9%85%D9%84%20%D8%A7%D9%85%D8%AA%DB%8C%D8%A7%D8%B2%D8%AF%D9%87%DB%8C%20%D8%A8%D9%87%20%D8%B7%D8%B1%D8%AD%20%D8%A8%D8%B1%D9%88%D9%86%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C.pdf,https://research.semnan.ac.ir/%D9%81%D8%B1%D9%85-%D9%87%D8%A7-%D9%88-%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
semnan-discovery-document-ba87034cccf3,semnan,قالب قرارداد های طرح پژوهشی جامعه و صنعت,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2023/Jan/10/%D9%BE%DB%8C%D8%B4%20%D9%86%D9%88%DB%8C%D8%B3%20%D9%82%D8%B1%D8%A7%D8%B1%D8%AF%D8%A7%D8%AF.docx,https://research.semnan.ac.ir/%D9%81%D8%B1%D9%85-%D9%87%D8%A7-%D9%88-%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
semnan-discovery-document-2ad5ff51a115,semnan,قرارداد طرح پژوهشی برون دانشگاهی,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2025/Nov/15/%D9%82%D8%A7%D9%84%D8%A8%20%D9%82%D8%B1%D8%A7%D8%B1%D8%AF%D8%A7%D8%AF%20%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C%20%D8%A8%D8%B1%D9%88%D9%86%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%DB%8C.docx,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-d6f04c52cd86,semnan,موضوع: دستورالعمل مدیریت ایمنی آزمایشگاه ها و کارگاه ها در زمان بحران,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2025/Jul/19/%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D8%A7%D9%84%D8%B9%D9%85%D9%84%20%D9%85%D8%AF%DB%8C%D8%B1%DB%8C%D8%AA%20%D8%A7%DB%8C%D9%85%D9%86%DB%8C%20%D8%A2%D8%B2%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87%20%D9%87%D8%A7%20%D9%88%20%DA%A9%D8%A7%D8%B1%DA%AF%D8%A7%D9%87%20%D9%87%D8%A7%20%D8%AF%D8%B1%20%D8%B2%D9%85%D8%A7%D9%86%20%D8%A8%D8%AD%D8%B1%D8%A7%D9%86.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-48cc9deb976c,semnan,فرم دریافت هزینه ثبت نام اعضای هیات علمی در کارگاه های تخصصی معتبر داخلی(جدید),سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2024/Nov/26/%D9%81%D8%B1%D9%85%20%D8%AF%D8%B1%DB%8C%D8%A7%D9%81%D8%AA%20%D9%87%D8%B2%DB%8C%D9%86%D9%87%20%D8%AB%D8%A8%D8%AA%20%D9%86%D8%A7%D9%85%20%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C%20%D9%87%DB%8C%D8%A7%D8%AA%20%D8%B9%D9%84%D9%85%DB%8C%20%D8%AF%D8%B1%20%DA%A9%D8%A7%D8%B1%DA%AF%D8%A7%D9%87%20%D9%87%D8%A7%DB%8C%20%D8%AA%D8%AE%D8%B5%D8%B5%DB%8C%20%D9%85%D8%B9%D8%AA%D8%A8%D8%B1%20%D8%AF%D8%A7%D8%AE%D9%84%DB%8C.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-ab7e217ef00d,semnan,نمونه قرارداد پژوهانه سال 1399,سند,حمایت و گرنت,https://research.semnan.ac.ir/uploads/7/2020/Dec/26/%D9%86%D9%85%D9%88%D9%86%D9%87%20%D9%82%D8%B1%D8%A7%D8%B1%D8%AF%D8%A7%D8%AF%20%D9%BE%DA%98%D9%88%D9%87%D8%A7%D9%86%D9%87%20%D8%B3%D8%A7%D9%84%201399.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-5697532957c5,semnan,فرم DOC,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2020/Feb/06/form_taeahod_60996.doc,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-46a834d8fc4b,semnan,فرم PDF,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2020/Feb/06/form_taeahod_dastyar_60994.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-f01d47d8e7f9,semnan,راهنمای تسویه حساب از طریق ایمل به diglib,سند,تحصیلات تکمیلی و امور پژوهشی,https://lib.semnan.ac.ir/uploads/19/2025/Oct/21/%D8%AF%D8%B1%DB%8C%D8%A7%D9%81%D8%AA%20%D9%81%D8%A7%DB%8C%D9%84%20%D8%A7%D9%84%DA%A9%D8%AA%D8%B1%D9%88%D9%86%DB%8C%DA%A9%DB%8C%20%D9%BE%D8%A7%DB%8C%D8%A7%D9%86%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%B2%20%D8%B7%D8%B1%DB%8C%D9%82%20%D8%A7%DB%8C%D9%85%DB%8C%D9%84%20%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87%20%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84%20%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87%20%D9%85%D8%B1%DA%A9%D8%B2%DB%8C%20%D8%AC%D9%87%D8%AA%20%D8%A7%D9%86%D8%AC%D8%A7%D9%85%20%D8%AA%D8%B3%D9%88%DB%8C%D9%87%20%D8%AD%D8%B3%D8%A7%D8%A8.pdf,https://lib.semnan.ac.ir/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AA%D8%B3%D9%88%DB%8C%D9%87-%D8%AD%D8%B3%D8%A7%D8%A8-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%AF%D8%A7%D9%86%D8%B4%D8%AC%D9%88%DB%8C%D8%A7%D9%86%DB%8C-%DA%A9%D9%87-%D8%AF%D9%81%D8%A7%D8%B9-%D9%88-%D8%A7%D8%B1%D8%B3%D8%A7%D9%84-%D9%BE%D8%A7%DB%8C%D8%A7%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D8%A2%D9%86%D9%87%D8%A7-%D8%AE%D8%A7%D8%B1%D8%AC-%D8%A7%D8%B2-%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%DA%AF%D9%84%D8%B3%D8%AA%D8%A7%D9%86-%D9%85%DB%8C-%D8%A8%D8%A7%D8%B4%D8%AF%C2%B7,,active,verified,,2026-08-12,,
semnan-discovery-document-f18f2b1fa4aa,semnan,راهنمای همانندجویی برای دانشجویان تحصیلات تکمیلی,سند,تحصیلات تکمیلی و امور پژوهشی,https://lib.semnan.ac.ir/uploads/19/2024/Oct/02/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C%20%D9%87%D9%85%D8%A7%D9%86%D9%86%D8%AF%D8%AC%D9%88.pdf,https://lib.semnan.ac.ir/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D9%87%D9%85%D8%A7%D9%86%D9%86%D8%AF%D8%AC%D9%88,,active,verified,,2026-08-12,,
semnan-discovery-document-d6da24c35921,semnan,راهنمای جستجو و استفاده از منابع دیجیتال کتابخانه,شیوه‌نامه/دستورالعمل,سایر,https://lib.semnan.ac.ir/uploads/19/2021/Oct/13/diglib.pdf,https://lib.semnan.ac.ir/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C-%D8%AC%D8%B3%D8%AA%D8%AC%D9%88%DB%8C-%D9%85%D9%86%D8%A7%D8%A8%D8%B9-%D8%AF%DB%8C%D8%AC%DB%8C%D8%AA%D8%A7%D9%84-%DA%A9%D8%AA%D8%A7%D8%A8%D8%AE%D8%A7%D9%86%D9%87-,,active,verified,,2026-08-12,,
semnan-discovery-document-ab80d8816d5a,semnan,دستورالعمل امانت و تمدید کتاب,شیوه‌نامه/دستورالعمل,سایر,https://lib.semnan.ac.ir/uploads/19/2025/Oct/21/Manual%20book%20asli%20Circulation%20inboomi%20%20centerlib14040729.pdf,https://lib.semnan.ac.ir/%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D8%A7%D9%85%D8%A7%D9%86%D8%AA-%DA%A9%D8%AA%D8%A7%D8%A8-%D9%87%D8%A7,,active,verified,,2026-08-12,,
semnan-discovery-document-b284a88df6fe,semnan,اطلاعات اقتصادی دانشگاه سمنان,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2023/Jan/21/%D8%A7%D8%B7%D9%84%D8%A7%D8%B9%D8%A7%D8%AA%20%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B3%D9%85%D9%86%D8%A7%D9%86(1).docx,https://research.semnan.ac.ir/%D9%81%D8%B1%D9%85-%D9%87%D8%A7-%D9%88-%D8%B4%DB%8C%D9%88%D9%87-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
semnan-discovery-document-a086d5db8152,semnan,أمثلة على المخالفات البحثیّة - الإعداد والتنظیم: معاونیة شؤون البحث والتکنولوجیا فی جامعة سمنان و إدارة التعاون العلمیّ والدولی,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2025/Jun/15/%D8%B4%DB%8C%D9%88%D9%87%20%D9%86%D8%A7%D9%85%D9%87-%D8%B9%D8%B1%D8%A8%DB%8C.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-a3e22070f726,semnan,طرح سفیر (سمپوزیوم فارغ التحصیلان یاری رسان),سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2025/Jan/19/%D8%B4%DB%8C%D9%88%D9%87%20%D9%86%D8%A7%D9%85%D9%87%20%D8%B7%D8%B1%D8%AD%20%D8%B3%D9%81%DB%8C%D8%B1%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B3%D9%85%D9%86%D8%A7%D9%86.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-351620efde86,semnan,DOCX,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2023/Mar/04/%D9%81%D8%B1%D9%85%20%D9%85%D8%B4%D8%AE%D8%B5%D8%A7%D8%AA%20%DA%A9%D8%A7%D8%B1%D8%AA%20%D9%88%DB%8C%D8%B2%DB%8C%D8%AA.docx,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-91553bbc3e47,semnan,PDF,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2023/Feb/13/%D8%B4%DB%8C%D9%88%D9%87%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%B3%D8%AA%D9%81%D8%A7%D8%AF%D9%87%20%D8%A7%D8%B9%D8%B6%D8%A7%DB%8C%20%D9%87%DB%8C%D8%A7%D8%AA%20%D8%B9%D9%84%D9%85%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B3%D9%85%D9%86%D8%A7%D9%86%20%D8%B3%DB%8C%D8%A7%D9%87%20%D9%88%20%D8%B3%D9%81%DB%8C%D8%AF.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-aeae90ae7f1f,semnan,DOC,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2022/Nov/22/%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%DA%AF%20%D8%AA%D8%A7%D8%B3%DB%8C%D8%B3%20%D9%88%D8%A7%D8%AD%D8%AF%D9%87%D8%A7%DB%8C%20%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B3%D9%85%D9%86%D8%A7%D9%86.doc,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-8c12c7eef547,semnan,PDF,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2022/Nov/22/%DA%A9%D8%A7%D8%B1%D8%A8%D8%B1%DA%AF%20%D8%AA%D8%A7%D8%B3%DB%8C%D8%B3%20%D9%88%D8%A7%D8%AD%D8%AF%D9%87%D8%A7%DB%8C%20%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B3%D9%85%D9%86%D8%A7%D9%86.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-49b80cd1278b,semnan,فرم ثبت نام,آیین‌نامه,سایر,https://semnan.ac.ir/uploads/1/2023/Jul/30/SemnanUniadmission-form.pdf,https://semnan.ac.ir/%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D9%88-%D8%AF%D8%B3%D8%AA%D9%88%D8%B1%D8%A7%D9%84%D8%B9%D9%85%D9%84-%D9%87%D8%A7,,active,verified,,2026-08-12,,
semnan-discovery-document-0332e6fa180d,semnan,فرم استفاده از آزمایشگاه مرکزی,سند,آزمایشگاه,https://centrallab.semnan.ac.ir/use.pdf,https://centrallab.semnan.ac.ir/,,active,verified,,2026-08-12,,
semnan-discovery-document-a2ca21e82a04,semnan,فرم استفاده از آزمایشگاه مرکزی,سند,آزمایشگاه,https://centrallab.semnan.ac.ir/use.docx,https://centrallab.semnan.ac.ir/,,active,verified,,2026-08-12,,
semnan-discovery-document-3d3300bcef4b,semnan,فرم تعهد تجهیزات,سند,آزمایشگاه,https://centrallab.semnan.ac.ir/agreement.pdf,https://centrallab.semnan.ac.ir/,,active,verified,,2026-08-12,,
semnan-discovery-document-a035e6829396,semnan,فرم تعهد تجهیزات,سند,آزمایشگاه,https://centrallab.semnan.ac.ir/agreement.docx,https://centrallab.semnan.ac.ir/,,active,verified,,2026-08-12,,
semnan-discovery-document-768d3c506c48,semnan,منشور و موازین اخلاق پژوهش,سند,اخلاق پژوهش,https://research.semnan.ac.ir/uploads/7/2020/Sep/07/%D9%85%D9%86%D8%B4%D9%88%D8%B1_%D8%A7%D8%AE%D9%84%D8%A7%D9%82%DB%8C_%D9%BE%DA%98%D9%88%D9%87%D8%B4.pdf,https://research.semnan.ac.ir/%D9%85%D9%86%D8%B4%D9%88%D8%B1-%D9%88-%D9%85%D9%88%D8%A7%D8%B2%DB%8C%D9%86-%D8%A7%D8%AE%D9%84%D8%A7%D9%82-%D9%BE%DA%98%D9%88%D9%87%D8%B4,,active,verified,,2026-08-12,,
semnan-discovery-document-4fd696347444,semnan,دستورالعمل اجرایی تشویق نویسندگان مقالات منتشره در نشریات مع,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2020/Feb/05/%D8%AF%D8%B3%D8%AA%D9%88%D8%B1_%D8%A7%D9%84%D8%B9%D9%85%D9%84_%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C%DB%8C_%D8%AA%D8%B4%D9%88%DB%8C%D9%82_%D9%86%D9%88%DB%8C%D8%B3%D9%86%D8%AF%DA%AF%D8%A7%D9%86_%D9%85%D9%82%D8%A7%D9%84%D8%A7%D8%AA.pdf,https://research.semnan.ac.ir/%D9%86%D8%B4%D8%B1%DB%8C%D8%A7%D8%AA-%D8%B9%D9%84%D9%85%DB%8C,,active,verified,,2026-08-12,,
semnan-discovery-document-075254cccd02,semnan,پرسشنامه فرصت مطالعاتی PDF,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2020/Feb/06/porseshnam_forsat_motaleati_8684.pdf,https://research.semnan.ac.ir/%D9%81%D8%B1%D8%B5%D8%AA-%D9%85%D8%B7%D8%A7%D9%84%D8%B9%D8%A7%D8%AA%DB%8C,,active,verified,,2026-08-12,,
semnan-discovery-document-1a36efa24bdd,semnan,راهنمای سامانه نان,سند,صنعت، فناوری و مالکیت فکری,https://research.semnan.ac.ir/uploads/7/2022/Jul/04/%D8%B1%D8%A7%D9%87%D9%86%D9%85%D8%A7%DB%8C%20%D9%86%D8%A7%D9%86.pdf,https://research.semnan.ac.ir/%D8%B3%D8%A7%D9%85%D8%A7%D9%86%D9%87-%D8%A7%DB%8C%D8%AF%D9%87-%D9%87%D8%A7-%D9%88-%D9%86%DB%8C%D8%A7%D8%B2%D9%87%D8%A7-(%D9%86%D8%A7%D9%86),,active,verified,,2026-08-12,,
semnan-discovery-document-b015518526a0,semnan,جستجوی مقاله در پایگاه ها,سند,سایر,https://lib.semnan.ac.ir/uploads/19/2021/Jul/04/final_english_database980215.pdf,https://lib.semnan.ac.ir/,,active,verified,,2026-08-11,,
semnan-discovery-document-8cb204d5cf96,semnan,بندهای الحاقیه به شیوه نامه اجرایی اعطای پژوهانه جامع دانشگاه سمنان,سند,حمایت و گرنت,https://research.semnan.ac.ir/uploads/7/2025/Aug/12/%D8%A8%D9%86%D8%AF%D9%87%D8%A7%DB%8C%20%D8%A7%D9%84%D8%AD%D8%A7%D9%82%DB%8C%D9%87%20%D8%A8%D9%87%20%D8%B4%DB%8C%D9%88%D9%87%20%D9%86%D8%A7%D9%85%D9%87%20%D8%A7%D8%AC%D8%B1%D8%A7%DB%8C%DB%8C%20%D8%A7%D8%B9%D8%B7%D8%A7%DB%8C%20%D9%BE%DA%98%D9%88%D9%87%D8%A7%D9%86%D9%87%20%D8%AC%D8%A7%D9%85%D8%B9%20%D8%AF%D8%A7%D9%86%D8%B4%DA%AF%D8%A7%D9%87%20%D8%B3%D9%85%D9%86%D8%A7%D9%86.pdf,https://research.semnan.ac.ir/getformes,,active,verified,,2026-08-12,,
semnan-discovery-document-b4328de65199,semnan,تقویم پژوهشی دانشکده ها,سند,صنعت، فناوری و مالکیت فکری,https://semnan.ac.ir//uploads/23/2025/Mar/14/research1403-1404.pdf,https://research.semnan.ac.ir/,,active,verified,,2026-08-12,,
sistan-baluchestan-discovery-document-0688964f8a8b,sistan-baluchestan,فرم های هزینه‌کرد پژوهانه جامع - فرم الف- فرم ب,سند,حمایت و گرنت,https://www.usb.ac.ir/FileUpload/7152_2026-5-4-10-55-19.docx,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%A8%D8%AE%D8%B4%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
sistan-baluchestan-discovery-document-6228f22e3f81,sistan-baluchestan,آیین نامه حمایت از پایان نامه های تحصیلات تکمیلی,سند,حمایت و گرنت,https://www.usb.ac.ir/FileUpload/2287_2017-10-16-9-26-21.pdf,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%A8%D8%AE%D8%B4%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
sistan-baluchestan-discovery-document-a469eebf785f,sistan-baluchestan,فرم تعهد گرنت - پایان نامه,سند,حمایت و گرنت,https://www.usb.ac.ir/FileUpload/9763_2017-3-5-12-17-21.docx,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D9%81%D8%B1%D9%85-%D9%87%D8%A7,,active,verified,,2026-08-12,,
sistan-baluchestan-discovery-document-fa7a28a96964,sistan-baluchestan,فرم قرارداد انجام طرح پژوهشي پايان نامه اي,سند,صنعت، فناوری و مالکیت فکری,https://www.usb.ac.ir/FileUpload/1261_2017-3-5-12-23-35.doc,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D9%81%D8%B1%D9%85-%D9%87%D8%A7,,active,verified,,2026-08-12,,
sistan-baluchestan-discovery-document-5dc8ed101179,sistan-baluchestan,آیین نامه استفاده از فرصت مطالعاتی,سند,صنعت، فناوری و مالکیت فکری,https://www.usb.ac.ir/FileUpload/3985_2020-9-30-11-53-33.pdf,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%A8%D8%AE%D8%B4%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
sistan-baluchestan-discovery-document-f35af4826db5,sistan-baluchestan,شیوه نامه فرصت مطالعاتی اعضای هیات علمی,سند,صنعت، فناوری و مالکیت فکری,https://www.usb.ac.ir/FileUpload/8273_2020-9-30-11-57-24.pdf,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%A8%D8%AE%D8%B4%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
sistan-baluchestan-discovery-document-31188f54f36e,sistan-baluchestan,آیین نامه فرصت مطالعاتی کوتاه مدت داخلی اعضای هیات علمی,سند,صنعت، فناوری و مالکیت فکری,https://www.usb.ac.ir/FileUpload/6967_2020-9-30-15-31-1.pdf,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%A8%D8%AE%D8%B4%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
sistan-baluchestan-discovery-document-b6690545d31f,sistan-baluchestan,شیوه نامه فرصت مطالعاتی اعضای هیات علمی دانشگاه ها و موسسات پژوهشی در جامعه و صنعت,سند,صنعت، فناوری و مالکیت فکری,https://www.usb.ac.ir/FileUpload/9285_2020-10-3-8-1-18.pdf,https://www.usb.ac.ir/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%87%D8%A7/%D9%85%D8%B9%D8%A7%D9%88%D9%86%D8%AA-%D9%BE%DA%98%D9%88%D9%87%D8%B4%DB%8C-%D9%88-%D9%81%D9%86%D8%A7%D9%88%D8%B1%DB%8C/%D8%A8%D8%AE%D8%B4%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7-%D9%88-%D8%A2%DB%8C%DB%8C%D9%86-%D9%86%D8%A7%D9%85%D9%87-%D9%87%D8%A7,,active,verified,,2026-08-12,,
